src_lang	tgt_lang	src_text	mt_text	omit_spans	hall_spans	class_hall	class_omit	data_source
arb_Arab	eng_Latn	يمكن تمييز الصوفيّة عن الأشكال الأخرى للإيمان والتعبّد الديني، بإبرازها للتجربة الشخصية المباشرة لحالة فريدة من الإدراك، خاصّة ذات الطابع السلمي أو التبصّري أو المبهج أو حتى الشاطح.	Sufism can be distinguished from other forms of religious belief and worship, by its emphasis on the direct personal experience of a unique state of perception, especially of a peaceful, optical, joyous or even shallow nature.	يمكن تمييز الصوفيّة عن الأشكال الأخرى للإيمان والتعبّد الديني، بإبرازها للتجربة الشخصية المباشرة لحالة فريدة من الإدراك، خاصّة ذات الطابع السلمي أو التبصّري أو المبهج أو حتى الشاطح.	Sufism can be distinguished from other forms of religious belief and worship, by its emphasis on the direct personal experience of a unique state of perception, especially of a peaceful, optical, joyous or even shallow nature.	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	الشيخ علي الشخاترة ابو عبطان وهو شيخ من شيوخ عشير البلقاوية في مادبا وفارس من فرسانها	Sheikh Ali al-Shakhatara 's father Abuttan is an elder of the Ballaqaviya clan in Madba and a knight of its knighthood .	الشيخ علي الشخاترة ابو عبطان وهو شيخ من شيوخ عشير البلقاوية في مادبا وفارس من فرسانها	Sheikh Ali al-Shakhatara 's father Abuttan is an elder of the Ballaqaviya clan in Madba and a knight of its knighthood .	1_No_hallucination	1_No_omission	wiki
arb_Arab	eng_Latn	"اشترت شركة فيرجن فقط ""البنك الجيّد"" في نورثرن روك ، وليس شركة إدارة الأصول."	Only Virgin bought the Good Bank of Northern Rock, not the Asset Management Company.	"اشترت شركة فيرجن فقط ""البنك الجيّد"" في نورثرن روك ، وليس شركة إدارة الأصول."	Only Virgin bought the Good Bank of Northern Rock, not the Asset Management Company.	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	وهذا يعطي دقة تعادل أربعة أضعاف دقة 35 مم سالبة (3136 مم2 مقابل 864).	This gives an accuracy equal to four times the accuracy of negative 35 mm (3136 mm2 versus 864).	وهذا يعطي دقة تعادل أربعة أضعاف دقة 35 مم سالبة (3136 مم2 مقابل 864).	This gives an accuracy equal to four times the accuracy of negative 35 mm (3136 mm2 versus 864).	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	٠٠٩٨٩١٩٠٦٥٨١٢٠	I'm not sure what I'm talking about.	<<<٠٠٩٨٩١٩٠٦٥٨١٢٠>>>	<<<I'm not sure what I'm talking about.>>>	4_Full_hallucination	4_Full_omission	wiki
arb_Arab	eng_Latn	* محاولة انقلاب 2013 في ليبيا	The 2013 coup attempt in Libya	* محاولة انقلاب 2013 في ليبيا	The 2013 coup attempt in Libya	1_No_hallucination	1_No_omission	wiki
arb_Arab	eng_Latn	تمثّل تركيبات الأثاث قديمة الطراز وعدم توافر وسائل الراحة الحديثة وجمال الطراز العتيق سمة مميزة لطابعها.	The old-fashioned furnishings, the lack of modern amenities and the beauty of the old style represent a distinctive feature of its character.	تمثّل تركيبات الأثاث قديمة الطراز وعدم توافر وسائل الراحة الحديثة وجمال الطراز العتيق سمة مميزة لطابعها.	The old-fashioned furnishings, the lack of modern amenities and the beauty of the old style represent a distinctive feature of its character.	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	"لحد الآن لم نسمع سوى قيل ""..."	So far, we've only heard it said...	"لحد الآن لم نسمع سوى قيل ""..."	So far, we've only heard it said...	1_No_hallucination	1_No_omission	wiki
arb_Arab	eng_Latn	على الرغم من أنك قد تعتقد أنه من البديهي الانضمام إلى شركة الطيران التي تسافر بواسطتها كثيراً، إلا أنه يجب عليك أن تدرك أن الامتيازات المقدّمة غالبًا ما تكون مختلفة وأن نقاط المسافر الدائم قد تكون أكثر سخاءً مع شركة طيران مختلفةٍ في نفس التحالف.	Although you may think it's natural to join an airline that you travel a lot with, you should realize that the privileges offered are often different and that permanent passenger points may be more generous with a different airline in the same alliance.	على الرغم من أنك قد تعتقد أنه من البديهي الانضمام إلى شركة الطيران التي تسافر بواسطتها كثيراً، إلا أنه يجب عليك أن تدرك أن الامتيازات المقدّمة غالبًا ما تكون مختلفة وأن نقاط المسافر الدائم قد تكون أكثر سخاءً مع شركة طيران مختلفةٍ في نفس التحالف.	Although you may think it's natural to join an airline that you travel a lot with, you should realize that the privileges offered are often different and that permanent passenger points may be more generous with a different airline in the same alliance.	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	شلالات فيكتوريا هي مدينة تقع في الجزء الغربي من زيمبابوي، عبر الحدود من ليفينغستون، وزامبيا، وبالقرب من بوتسوانا.	Victoria Falls is a city located in the western part of Zimbabwe, across the border from Livingston, Zambia, and near Botswana.	شلالات فيكتوريا هي مدينة تقع في الجزء الغربي من زيمبابوي، عبر الحدود من ليفينغستون، وزامبيا، وبالقرب من بوتسوانا.	Victoria Falls is a city located in the western part of Zimbabwe, across the border from Livingston, Zambia, and near Botswana.	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	"قال أرياس في بيان: ""أتوقع أن أعود إلى واجباتي في يوم الاثنين""."	"""I expect to return to my duties on Monday"", Arias said in a statement."	"قال أرياس في بيان: ""أتوقع أن أعود إلى واجباتي في يوم الاثنين""."	"""I expect to return to my duties on Monday"", Arias said in a statement."	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	*أرجو من إدارة ويكبيديا الحياد الخريطة مغلوطة المرجع :	"""Please from Wikipedia Neutral"" is the wrong reference map."	*أرجو من إدارة ويكبيديا الحياد الخريطة مغلوطة المرجع :	"""Please from Wikipedia Neutral"" is the wrong reference map."	1_No_hallucination	1_No_omission	wiki
arb_Arab	eng_Latn	فنودي ذات يوم من الجبانة:	My one-day coward:	<<<فنودي>>> ذات يوم من الجبانة:	<<<My>>> one-day coward:	2_Small_hallucination	2_Small_omission	wiki
arb_Arab	eng_Latn	أفاد تشياو وشاريبوف بأنهما على بعد مسافةٍ آمنةٍ من دافعات تعديل الوضعية.	Chiao and Sharipov reported that they were a safe distance from the motive to modify the situation.	أفاد تشياو وشاريبوف بأنهما على بعد مسافةٍ آمنةٍ من دافعات تعديل الوضعية.	Chiao and Sharipov reported that they were a safe distance from the motive to modify the situation.	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	"أفاد متحدثٌ باسم الحكومة: ""من المهم الآن سواءً من منظور الصّحة العامّة أو من منظور العدالة الجنائية أن يتمّ سنّ التّشريع في أسرع وقتٍ ممكنٍ""."	"A government spokesman reported: ""It is now important, both from a public health perspective and from a criminal justice perspective, that legislation is enacted as soon as possible""."	"أفاد متحدثٌ باسم الحكومة: ""من المهم الآن سواءً من منظور الصّحة العامّة أو من منظور العدالة الجنائية أن يتمّ سنّ التّشريع في أسرع وقتٍ ممكنٍ""."	"A government spokesman reported: ""It is now important, both from a public health perspective and from a criminal justice perspective, that legislation is enacted as soon as possible""."	1_No_hallucination	1_No_omission	flores
arb_Arab	eng_Latn	تُظهرالصورة الموالية الذرات حين تنبعث منها الفوتونات. بالتأكيد تكون الفوتونات في الواقع أصغر بكثير من تلك الموجودة في الصورة.	The next image shows the atoms when photons are emitted from them.	تُظهرالصورة الموالية الذرات حين تنبعث منها الفوتونات. <<<بالتأكيد تكون الفوتونات في الواقع أصغر بكثير من تلك الموجودة في الصورة.>>>	The next image shows the atoms when photons are emitted from them.	1_No_hallucination	3_Partial_omission	flores
arb_Arab	eng_Latn	04، 18 مايو 2019 (ت ع م)	This is the first time that I've seen this.	<<<04، 18 مايو 2019 (ت ع م)>>>	<<<This is the first time that I've seen this.>>>	4_Full_hallucination	4_Full_omission	wiki
arb_Arab	eng_Latn	لم نتلق أي أخبار عن تأخر حركة المرور المؤدية لطريق المدينة البديل.	We haven't received any news of traffic delays to the alternate city road.	لم نتلق أي أخبار عن تأخر حركة المرور المؤدية لطريق المدينة البديل.	We haven't received any news of traffic delays to the alternate city road.	1_No_hallucination	1_No_omission	flores
